fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,pickup_hour,pickup_dayofweek,pickup_month,pickup_day,peak_hour,pickup_day_name
9.7,2010-06-16 19:34:22+00:00,-74.012526,40.707816,-73.987547,40.744759,2,4.615766468,19,2,6,16,1,Wednesday
8.9,2012-03-03 21:56:00+00:00,-74.007392,40.733257,-73.987243,40.729388,4,1.751435306,21,5,3,3,0,Saturday
9.5,2013-12-19 14:45:00+00:00,-73.978083,40.788452,-73.979435,40.771332,1,1.907057826,14,3,12,19,0,Thursday
29.5,2014-01-21 14:58:00+00:00,-73.99119,40.750195,-74.006843,40.705932,3,5.095497035,14,1,1,21,0,Tuesday
18,2015-04-07 21:53:08+00:00,-73.99681854,40.73598862,-73.96781921,40.79391861,1,6.88897069,21,1,4,7,0,Tuesday
23.7,2009-08-05 09:50:27+00:00,-73.953172,40.787591,-74.014671,40.709887,1,10.07439122,9,2,8,5,1,Wednesday
6,2014-03-19 10:32:00+00:00,-73.993362,40.733317,-73.995473,40.740992,1,0.871757706,10,2,3,19,0,Wednesday
24,2014-04-13 12:25:00+00:00,-73.97833,40.76347,-73.96477,40.80675,1,4.946078405,12,6,4,13,0,Sunday
49.8,2012-07-29 17:04:36+00:00,-73.992122,40.748577,-73.806072,40.665272,1,18.21389272,17,6,7,29,1,Sunday
3.7,2009-03-01 09:10:14+00:00,-73.983436,40.746818,-73.988475,40.73988,1,0.880556214,9,6,3,1,1,Sunday
4.9,2012-06-02 22:07:00+00:00,-73.982445,40.775478,-73.988803,40.763712,1,1.413640042,22,5,6,2,0,Saturday
7.7,2011-12-09 21:47:00+00:00,-73.97313,40.764152,-73.987082,40.748315,1,2.117102748,21,4,12,9,0,Friday
7.3,2009-02-18 08:48:00+00:00,-73.993193,40.749672,-74.007682,40.731123,5,2.396710244,8,2,2,18,1,Wednesday
4.1,2011-10-11 22:04:14+00:00,-73.962199,40.776363,-73.971793,40.765764,1,1.42888854,22,1,10,11,0,Tuesday
7,2014-08-20 22:24:00+00:00,-73.97203,40.75652,-73.98601,40.75225,2,1.269679899,22,2,8,20,0,Wednesday
9.7,2011-11-15 21:22:52+00:00,-73.98963,40.735626,-73.985599,40.763121,1,3.076103805,21,1,11,15,0,Tuesday
4.5,2012-02-02 13:56:00+00:00,-73.992378,40.728833,-73.988072,40.73502,1,0.777775609,13,3,2,2,0,Thursday
12.5,2015-05-07 08:12:06+00:00,-73.98022461,40.73517609,-74.01091766,40.70179749,1,4.524005028,8,3,5,7,1,Thursday
7.3,2012-03-03 21:43:30+00:00,-73.968164,40.800219,-73.95713,40.786022,1,1.831635929,21,5,3,3,0,Saturday
4,2012-10-09 18:39:00+00:00,-73.934953,40.800987,-73.941032,40.798385,5,0.587830258,18,1,10,9,1,Tuesday
7.7,2011-01-25 16:02:47+00:00,-73.975506,40.75789,-73.96085,40.774992,1,2.267098532,16,1,1,25,1,Tuesday
12.9,2011-01-14 19:51:00+00:00,-73.992457,40.72877,-73.9608,40.7782,1,6.109057844,19,4,1,14,1,Friday
8,2013-11-10 06:31:00+00:00,-73.975213,40.757695,-73.99458,40.750235,2,1.830116147,6,6,11,10,0,Sunday
6.5,2012-08-12 14:05:43+00:00,-73.999166,40.739403,-73.988351,40.743763,1,1.032095666,14,6,8,12,0,Sunday
11.5,2015-01-31 21:23:24+00:00,-73.97068024,40.7580719,-74.00410461,40.74281311,1,3.287276585,21,5,1,31,0,Saturday
7.3,2009-03-07 14:04:15+00:00,-73.961613,40.77709,-73.96409,40.799774,1,2.530951383,14,5,3,7,0,Saturday
7.3,2010-03-31 06:52:00+00:00,-73.992758,40.737167,-73.970655,40.756222,5,2.820710423,6,2,3,31,0,Wednesday
14.1,2010-06-08 15:29:00+00:00,-73.982623,40.772747,-74.004793,40.729552,1,5.153351037,15,1,6,8,0,Tuesday
4.5,2012-06-10 21:54:10+00:00,-73.977202,40.790112,-73.981512,40.781237,1,1.051454287,21,6,6,10,0,Sunday
5.5,2014-10-04 19:10:47+00:00,-73.968895,40.764276,-73.978191,40.759646,2,0.937033426,19,5,10,4,1,Saturday
8.9,2009-08-06 21:02:00+00:00,-73.98778,40.738603,-73.964832,40.770175,1,4.007610197,21,3,8,6,0,Thursday
15,2013-03-05 22:01:08+00:00,-73.96563,40.761996,-73.964498,40.792631,2,3.407789877,22,1,3,5,0,Tuesday
4.1,2012-04-03 12:15:11+00:00,-73.983534,40.752177,-73.979711,40.744552,1,0.906963814,12,1,4,3,0,Tuesday
10.5,2015-03-10 15:28:28+00:00,-73.98123932,40.75287628,-73.9952774,40.72617722,6,3.195715734,15,1,3,10,0,Tuesday
8.5,2012-09-12 11:12:03+00:00,-73.968162,40.79208,-73.954524,40.778969,1,1.855748671,11,2,9,12,0,Wednesday
8.1,2011-09-01 08:31:00+00:00,-73.96973,40.756707,-73.988013,40.764767,1,1.78168722,8,3,9,1,1,Thursday
9.7,2009-08-01 20:38:00+00:00,-73.983922,40.755333,-73.996402,40.727303,1,3.289359672,20,5,8,1,0,Saturday
4.9,2009-09-30 15:56:00+00:00,-73.978252,40.754508,-73.985235,40.762977,3,1.110288492,15,2,9,30,0,Wednesday
8,2012-12-12 09:27:17+00:00,-73.970091,40.758928,-73.960977,40.770837,1,1.530594561,9,2,12,12,1,Wednesday
13.7,2012-03-08 09:53:00+00:00,-74.002136,40.750918,-73.95666,40.788512,2,5.669281799,9,3,3,8,1,Thursday
10.5,2015-04-07 20:20:02+00:00,-73.98741913,40.73284912,-73.97187042,40.74716949,2,2.061948801,20,1,4,7,0,Tuesday
10.5,2009-07-23 18:45:00+00:00,-73.969433,40.757445,-73.992628,40.737392,1,2.964783112,18,3,7,23,1,Thursday
12,2014-09-18 11:13:28+00:00,-73.959571,40.76283,-73.975622,40.760601,1,1.3743893,11,3,9,18,0,Thursday
5,2014-09-13 01:41:42+00:00,-73.988312,40.724045,-73.981047,40.73623,1,1.486785278,1,5,9,13,0,Saturday
7.3,2010-07-31 09:50:36+00:00,-73.982333,40.76893,-73.993554,40.747,1,2.615252692,9,5,7,31,1,Saturday
17,2014-06-18 00:15:00+00:00,-73.984753,40.737152,-73.944553,40.700412,2,5.30733188,0,2,6,18,0,Wednesday
7,2013-09-10 22:13:00+00:00,-74.002865,40.733287,-74.0095,40.715502,1,2.055124166,22,1,9,10,0,Tuesday
7.3,2011-02-14 20:34:00+00:00,-73.961983,40.810355,-73.976615,40.786607,2,2.913771087,20,0,2,14,0,Monday
7.7,2010-02-14 14:06:21+00:00,-73.983361,40.761332,-73.972963,40.780317,1,2.285430466,14,6,2,14,0,Sunday
24,2013-06-24 17:13:00+00:00,-73.989998,40.76197,-73.990757,40.70026,1,6.862136953,17,0,6,24,1,Monday
4.9,2012-05-14 06:58:37+00:00,-73.986022,40.76803,-73.976668,40.760718,1,1.132108278,6,0,5,14,0,Monday
13,2012-11-04 20:19:00+00:00,-73.993753,40.762232,-73.988392,40.727412,1,3.898058922,20,6,11,4,0,Sunday
5.5,2014-02-02 10:39:22+00:00,-73.982129,40.772748,-73.977427,40.784339,1,1.348298592,10,6,2,2,0,Sunday
5.7,2011-03-11 15:22:53+00:00,-73.980482,40.785602,-73.968586,40.799888,3,1.877849523,15,4,3,11,0,Friday
9.3,2012-08-21 08:28:56+00:00,-73.983086,40.735028,-74.008471,40.720085,1,2.708609005,8,1,8,21,1,Tuesday
6.5,2009-05-15 19:44:02+00:00,-73.995037,40.739985,-73.978383,40.762292,2,2.849656195,19,4,5,15,1,Friday
5,2015-04-15 07:45:09+00:00,-73.99124146,40.74974442,-73.98625183,40.74415588,1,0.750224895,7,2,4,15,1,Wednesday
17,2013-09-13 00:54:00+00:00,-73.952872,40.791805,-74.003257,40.732767,1,7.816844178,0,4,9,13,0,Friday
5.5,2013-01-11 07:28:00+00:00,-73.945415,40.77833,-73.955122,40.77777,1,0.819715784,7,4,1,11,1,Friday
4.9,2010-03-09 22:48:00+00:00,-73.982557,40.771522,-73.989135,40.774365,2,0.637782307,22,1,3,9,0,Tuesday
23,2013-10-25 17:10:43+00:00,-73.962038,40.810655,-73.969157,40.756785,1,6.019983832,17,4,10,25,1,Friday
7.5,2014-11-03 12:57:37+00:00,-73.980421,40.720552,-73.984562,40.729687,1,1.074035006,12,0,11,3,0,Monday
4.9,2012-03-20 18:27:20+00:00,-73.98611,40.74594,-73.991732,40.735342,1,1.270068283,18,1,3,20,1,Tuesday
9.5,2015-02-24 11:56:02+00:00,-73.98890686,40.6922226,-74.00469971,40.71613312,1,2.973399333,11,1,2,24,0,Tuesday
14,2014-11-02 14:49:00+00:00,-73.993047,40.742667,-73.972472,40.764817,1,3.011610632,14,6,11,2,0,Sunday
16.9,2012-02-19 19:42:06+00:00,-74.000457,40.742486,-73.923371,40.761095,1,6.815076137,19,6,2,19,1,Sunday
6.1,2009-03-26 12:13:10+00:00,-73.983981,40.780489,-73.96794,40.797363,1,2.311764966,12,3,3,26,0,Thursday
7.5,2013-05-16 07:53:00+00:00,-73.990973,40.7508,-74.005892,40.73016,1,2.616707251,7,3,5,16,1,Thursday
12.5,2014-09-03 10:37:13+00:00,-73.962456,40.77,-73.987907,40.741126,1,3.860553294,10,2,9,3,0,Wednesday
4,2015-06-02 07:07:39+00:00,-73.96253204,40.7673912,-73.95326233,40.76465988,2,0.837664765,7,1,6,2,1,Tuesday
6.5,2009-04-05 10:04:00+00:00,-73.984693,40.759112,-73.994667,40.740517,2,2.231853562,10,6,4,5,0,Sunday
19.5,2014-03-05 20:51:49+00:00,-73.992405,40.724391,-73.970332,40.783869,1,6.87002355,20,2,3,5,0,Wednesday
7.3,2010-01-01 20:33:00+00:00,-73.988247,40.724833,-74.006518,40.738588,1,2.170129869,20,4,1,1,0,Friday
9,2013-03-27 19:53:00+00:00,-74.003345,40.726957,-74.0045,40.747265,5,2.260242412,19,2,3,27,1,Wednesday
9.3,2009-06-05 17:53:24+00:00,-73.993808,40.75174,-73.981047,40.767624,1,2.067540033,17,4,6,5,1,Friday
3.5,2014-12-08 17:29:24+00:00,-73.953837,40.775171,-73.956403,40.771586,1,0.453429414,17,0,12,8,1,Monday
11.7,2009-03-03 09:13:00+00:00,-73.98865,40.76403,-74.010412,40.720292,1,5.197538173,9,1,3,3,1,Tuesday
7.3,2011-09-12 12:15:47+00:00,-74.000756,40.725835,-74.006186,40.743811,2,2.050531597,12,0,9,12,0,Monday
5.5,2013-11-27 08:19:00+00:00,-74.016038,40.715462,-74.01128,40.72159,5,0.790634718,8,2,11,27,1,Wednesday
15,2014-03-10 23:15:10+00:00,-74.006209,40.714462,-73.990402,40.66524,1,5.633163061,23,0,3,10,0,Monday
6.5,2014-03-20 23:30:12+00:00,-74.004083,40.742094,-73.985253,40.735788,1,1.7345057,23,3,3,20,0,Thursday
9.3,2009-08-14 17:30:14+00:00,-73.987011,40.776157,-73.994649,40.75044,1,2.931060611,17,4,8,14,1,Friday
15,2012-12-31 23:57:56+00:00,-73.97685,40.764368,-73.911379,40.747178,1,5.836498356,23,0,12,31,0,Monday
6.5,2012-04-05 13:25:36+00:00,-73.970823,40.798273,-73.955982,40.787948,1,1.696760412,13,3,4,5,0,Thursday
5,2013-05-21 00:17:00+00:00,-73.97303,40.752042,-73.977175,40.745387,5,0.81824415,0,1,5,21,0,Tuesday
13.5,2013-06-18 16:19:00+00:00,-73.973317,40.750867,-73.991122,40.747067,1,1.558252346,16,1,6,18,1,Tuesday
6.5,2009-08-25 09:56:23+00:00,-73.983035,40.744606,-73.975354,40.761604,1,1.997761404,9,1,8,25,1,Tuesday
5.7,2009-02-11 17:28:00+00:00,-73.970607,40.763045,-73.95798,40.776922,1,1.873956655,17,2,2,11,1,Wednesday
34.25,2009-03-03 10:15:30+00:00,-73.862659,40.769994,-73.986561,40.74296,2,10.8604688,10,1,3,3,0,Tuesday
4.5,2013-07-24 19:01:00+00:00,-73.984958,40.670825,-73.98461,40.664137,1,0.74425065,19,2,7,24,1,Wednesday
7.7,2011-08-25 11:31:18+00:00,-73.975358,40.777341,-73.953388,40.788407,1,2.221660352,11,3,8,25,0,Thursday
39.33,2013-12-09 05:05:51+00:00,-73.98331,40.76596,-73.865664,40.770846,2,9.922332509,5,0,12,9,0,Monday
5.7,2011-08-25 12:47:00+00:00,-73.971488,40.754987,-73.980705,40.746197,1,1.248250142,12,3,8,25,0,Thursday
7.7,2009-01-31 06:55:00+00:00,-73.981137,40.740717,-73.979165,40.765022,1,2.707692642,6,5,1,31,0,Saturday
10,2012-12-18 20:37:55+00:00,-73.98679,40.761328,-73.961224,40.760216,1,2.156811279,20,1,12,18,0,Tuesday
6.9,2009-04-03 22:21:00+00:00,-73.992077,40.729163,-73.97976,40.74491,1,2.035408385,22,4,4,3,0,Friday
45,2011-10-23 17:25:00+00:00,-73.959275,40.759352,-73.78991,40.646942,1,18.97539168,17,6,10,23,1,Sunday
7.3,2009-06-02 07:21:00+00:00,-73.990793,40.750895,-73.974758,40.741923,5,1.679285652,7,1,6,2,1,Tuesday
4.5,2014-01-25 17:29:03+00:00,-73.956615,40.767603,-73.965367,40.769688,2,0.772642641,17,5,1,25,1,Saturday
18.5,2012-09-15 03:32:00+00:00,-73.971212,40.76246,-74.005497,40.709082,1,6.600992156,3,5,9,15,0,Saturday
8.9,2012-03-30 17:40:00+00:00,-73.988975,40.748182,-74.00151,40.724912,2,2.794744322,17,4,3,30,1,Friday
4.9,2009-10-22 01:42:00+00:00,-74.00435,40.751103,-74.004582,40.752137,2,0.116624573,1,3,10,22,0,Thursday
19.3,2011-05-20 00:38:13+00:00,-73.995176,40.750516,-73.971411,40.680955,1,7.989952259,0,4,5,20,0,Friday
6.5,2014-08-04 17:58:00+00:00,-73.987447,40.733067,-74.002172,40.740632,1,1.498929421,17,0,8,4,1,Monday
6.5,2015-04-08 10:17:00+00:00,-73.9850769,40.73244858,-73.99611664,40.73833847,2,1.137598626,10,2,4,8,0,Wednesday
10.5,2012-12-12 07:42:12+00:00,-73.982832,40.770589,-73.980315,40.754798,1,1.768629133,7,2,12,12,1,Wednesday
16,2013-08-31 21:01:02+00:00,-73.962799,40.711994,-73.983766,40.679293,1,4.043071033,21,5,8,31,0,Saturday
13.3,2009-04-18 04:37:00+00:00,-73.99276,40.753425,-73.953695,40.799692,1,6.106370041,4,5,4,18,0,Saturday
15.5,2014-03-24 12:28:00+00:00,-73.973638,40.757932,-73.997785,40.724342,1,4.253127094,12,0,3,24,0,Monday
11.7,2011-09-11 05:00:32+00:00,-73.996488,40.715461,-73.962013,40.675299,4,5.328322363,5,6,9,11,0,Sunday
11.7,2010-09-01 17:21:00+00:00,-73.86279,40.768853,-73.910578,40.781952,2,4.279494527,17,2,9,1,1,Wednesday
6.1,2011-11-27 16:21:03+00:00,-73.96678,40.757327,-73.982874,40.739181,1,2.430915652,16,6,11,27,1,Sunday
15,2013-01-27 19:21:00+00:00,-73.977737,40.78684,-74.00841,40.736417,1,6.17331,19,6,1,27,1,Sunday
12.5,2014-10-04 22:52:00+00:00,-73.99692,40.72064,-73.98808,40.74819,1,3.15266865,22,5,10,4,0,Saturday
3.5,2014-03-06 06:59:22+00:00,-73.97252,40.753437,-73.968294,40.760745,1,0.887152161,6,3,3,6,0,Thursday
6.1,2011-02-19 11:12:00+00:00,-73.987862,40.738565,-73.999763,40.72195,1,2.102115877,11,5,2,19,0,Saturday
4.5,2013-02-03 11:56:33+00:00,-73.965141,40.791169,-73.970858,40.795761,1,0.70166987,11,6,2,3,0,Sunday
12.5,2013-09-04 09:41:00+00:00,-74.00157,40.746642,-73.983258,40.775935,1,3.603919313,9,2,9,4,1,Wednesday
35.7,2010-02-28 13:39:00+00:00,-73.786907,40.640095,-73.926152,40.752918,2,17.18112836,13,6,2,28,0,Sunday
8.5,2012-04-14 19:45:00+00:00,-73.974902,40.763257,-73.989848,40.752,5,1.775261526,19,5,4,14,1,Saturday
8.5,2011-08-08 17:12:00+00:00,-73.948065,40.71932,-73.981378,40.725583,1,2.89245132,17,0,8,8,1,Monday
4,2014-04-18 23:21:00+00:00,-73.979315,40.776897,-73.986242,40.780575,1,0.712357255,23,4,4,18,0,Friday
3.3,2012-02-16 02:17:12+00:00,-73.996055,40.725228,-73.994737,40.719624,1,0.63295788,2,3,2,16,0,Thursday
15.7,2011-10-27 17:23:10+00:00,-73.977711,40.751507,-74.010709,40.709197,1,5.464879118,17,3,10,27,1,Thursday
8.9,2009-04-22 11:55:08+00:00,-73.962483,40.773237,-73.982075,40.779066,1,1.772487747,11,2,4,22,0,Wednesday
4.5,2011-12-27 13:09:02+00:00,-73.95896,40.759771,-73.968562,40.757476,1,0.84804922,13,1,12,27,0,Tuesday
29.3,2013-02-03 20:35:00+00:00,-73.93961,40.841325,-73.91253,40.76911,1,8.34715248,20,6,2,3,0,Sunday
5.7,2009-12-30 22:53:00+00:00,-73.98522,40.723707,-73.99152,40.735177,2,1.381474515,22,2,12,30,0,Wednesday
10.5,2013-01-04 19:45:00+00:00,-73.971685,40.762707,-73.995203,40.759983,1,2.003782064,19,4,1,4,1,Friday
10,2015-05-05 14:32:54+00:00,-73.98944855,40.73759079,-73.97264862,40.75937271,1,2.805192457,14,1,5,5,0,Tuesday
9.3,2010-07-01 08:30:36+00:00,-73.994087,40.751154,-73.982028,40.758136,4,1.2784689,8,3,7,1,1,Thursday
7.3,2009-09-01 08:52:22+00:00,-73.98158,40.763143,-74.000254,40.759134,3,1.634739732,8,1,9,1,1,Tuesday
8,2014-10-06 22:55:00+00:00,-74.015043,40.714613,-74.007943,40.705562,1,1.170908784,22,0,10,6,0,Monday
10.5,2014-07-06 17:20:00+00:00,-73.973467,40.757442,-73.997367,40.724577,2,4.172428598,17,6,7,6,1,Sunday
10.9,2010-07-03 16:16:26+00:00,-74.007169,40.713268,-73.986911,40.725255,1,2.165958087,16,5,7,3,1,Saturday
4,2013-05-01 05:43:00+00:00,-73.989765,40.75674,-73.9832,40.761088,1,0.734503895,5,2,5,1,0,Wednesday
5.3,2010-12-05 12:21:00+00:00,-73.968733,40.786187,-73.980648,40.774107,1,1.676531063,12,6,12,5,0,Sunday
11,2013-03-28 20:22:01+00:00,-73.990382,40.756108,-73.988758,40.739479,3,1.854114448,20,3,3,28,0,Thursday
8.5,2012-08-10 19:25:47+00:00,-73.966798,40.804314,-73.982236,40.775824,1,3.424180915,19,4,8,10,1,Friday
10.1,2009-08-24 17:25:00+00:00,-73.928705,40.753475,-73.928705,40.753475,1,0,17,0,8,24,1,Monday
7.7,2011-04-14 14:22:09+00:00,-74.005559,40.745773,-73.976892,40.736789,2,2.613598919,14,3,4,14,0,Thursday
5,2009-01-27 00:00:57+00:00,-73.97785,40.726059,-73.979853,40.727001,1,0.198647181,0,1,1,27,0,Tuesday
6.9,2009-10-27 08:49:00+00:00,-73.955365,40.76489,-73.957835,40.767198,1,0.330353924,8,1,10,27,1,Tuesday
8.5,2011-07-20 08:16:00+00:00,-73.985763,40.767742,-73.97381,40.753972,1,1.832465074,8,2,7,20,1,Wednesday
49.8,2011-04-25 07:06:00+00:00,-73.789747,40.648142,-73.985225,40.744325,1,19.64611642,7,0,4,25,1,Monday
6.9,2011-05-27 04:39:00+00:00,-73.969563,40.790342,-73.99117,40.760643,2,3.770409412,4,4,5,27,0,Friday
10,2013-12-08 19:06:00+00:00,-73.97529,40.762167,-73.978365,40.750115,2,1.364920914,19,6,12,8,1,Sunday
8.1,2011-12-08 17:43:00+00:00,-73.978615,40.753807,-73.96386,40.771023,1,2.282311566,17,3,12,8,1,Thursday
7.7,2011-10-21 20:20:16+00:00,-73.991653,40.684999,-73.968497,40.674008,2,2.303593774,20,4,10,21,0,Friday
6.5,2009-03-15 11:08:49+00:00,-73.974151,40.747188,-73.99212,40.738022,2,1.824958995,11,6,3,15,0,Sunday
13.5,2014-06-14 12:38:00+00:00,-73.99364,40.7525,-73.98147,40.7558,1,1.088800965,12,5,6,14,0,Saturday
8.5,2012-01-19 15:29:00+00:00,-74.001552,40.746532,-73.977492,40.76431,1,2.831056736,15,3,1,19,0,Thursday
6.9,2009-06-30 15:28:00+00:00,-73.961988,40.773478,-73.967392,40.787932,1,1.670377647,15,1,6,30,0,Tuesday
43,2015-05-25 16:23:08+00:00,-73.87081909,40.77368164,-73.97480774,40.63471985,1,17.76507832,16,0,5,25,1,Monday
6.5,2012-01-31 08:53:00+00:00,-73.981443,40.741223,-73.97009,40.756593,1,1.958452524,8,1,1,31,1,Tuesday
15.7,2009-08-23 01:47:05+00:00,-73.996386,40.748545,-74.010177,40.719637,2,3.418003601,1,6,8,23,0,Sunday
6.9,2012-07-17 11:34:51+00:00,-73.979605,40.735331,-73.965554,40.754758,1,2.463241366,11,1,7,17,0,Tuesday
13.5,2015-02-12 22:45:18+00:00,-73.99002838,40.73450851,-73.96251678,40.77288437,1,4.855844908,22,3,2,12,0,Thursday
7,2013-10-26 14:37:00+00:00,-73.96212,40.776277,-73.979177,40.783587,5,1.65025528,14,5,10,26,0,Saturday
4.9,2009-10-03 06:43:00+00:00,-73.977352,40.760313,-73.959138,40.759398,1,1.537442491,6,5,10,3,0,Saturday
3,2014-08-12 17:20:00+00:00,-73.988257,40.737727,-73.986637,40.739952,5,0.282559548,17,1,8,12,1,Tuesday
2.9,2009-03-01 13:21:00+00:00,-73.92217,40.818883,-73.923458,40.816345,1,0.302310832,13,6,3,1,0,Sunday
13,2013-07-12 04:12:00+00:00,-73.949565,40.77688,-73.953507,40.806867,5,3.350875395,4,4,7,12,0,Friday
6.1,2012-07-07 12:53:56+00:00,-73.936407,40.76023,-73.916337,40.764532,1,1.756713539,12,5,7,7,0,Saturday
12.1,2010-01-28 15:26:00+00:00,-73.946142,40.781162,-73.965843,40.80514,2,3.139961688,15,3,1,28,0,Thursday
13.7,2011-11-09 18:40:00+00:00,-73.973387,40.784707,-73.98787,40.751617,1,3.876324394,18,2,11,9,1,Wednesday
13.7,2010-01-19 18:32:25+00:00,-73.990233,40.741791,-74.009532,40.704917,1,4.410970802,18,1,1,19,1,Tuesday
4.5,2012-03-28 14:50:00+00:00,-73.989575,40.758767,-73.969325,40.76603,6,1.887041141,14,2,3,28,0,Wednesday
7.7,2011-11-03 09:49:00+00:00,-73.967425,40.760568,-73.976065,40.776113,2,1.875424151,9,3,11,3,1,Thursday
22,2013-02-01 23:11:00+00:00,-73.97845,40.736707,-73.934902,40.810442,6,8.981664513,23,4,2,1,0,Friday
7.3,2009-05-05 10:07:00+00:00,-73.973048,40.76212,-73.952492,40.766412,2,1.795789947,10,1,5,5,0,Tuesday
4.1,2009-09-12 17:37:00+00:00,-73.980082,40.765167,-73.98237,40.770162,5,0.58789198,17,5,9,12,1,Saturday
5.3,2012-02-02 09:25:18+00:00,-73.961784,40.755718,-73.97615,40.760831,2,1.336916657,9,3,2,2,1,Thursday
6.5,2009-07-09 17:21:00+00:00,-74.004273,40.747427,-73.986342,40.762392,1,2.247255384,17,3,7,9,1,Thursday
6.5,2014-07-17 14:36:00+00:00,-73.99152,40.729727,-74.006927,40.729435,1,1.298649769,14,3,7,17,0,Thursday
19,2014-05-16 01:50:17+00:00,-73.973711,40.759206,-73.951506,40.8228,1,7.314241635,1,4,5,16,0,Friday
10,2014-09-27 06:29:52+00:00,-73.951825,40.781593,-73.98133,40.76369,1,3.183724596,6,5,9,27,0,Saturday
8,2015-05-06 08:34:53+00:00,-74.00302124,40.74802017,-74.00689697,40.72520447,1,2.557919912,8,2,5,6,1,Wednesday
57.33,2014-06-27 14:12:49+00:00,-73.776736,40.645518,-73.994633,40.719009,1,20.1090379,14,4,6,27,0,Friday
6.1,2012-06-25 06:32:29+00:00,-73.98113,40.747072,-73.992207,40.730563,1,2.059325328,6,0,6,25,0,Monday
6.9,2010-07-14 18:29:00+00:00,-73.974797,40.750455,-73.982217,40.736053,2,1.719107879,18,2,7,14,1,Wednesday
10.9,2009-07-21 20:50:00+00:00,-73.979348,40.750788,-74.010858,40.714418,1,4.837801751,20,1,7,21,0,Tuesday
6.1,2011-01-18 11:47:00+00:00,-74.014665,40.714253,-74.01273,40.70823,2,0.689299692,11,1,1,18,0,Tuesday
3.7,2009-06-19 01:19:08+00:00,-73.980037,40.745632,-73.973706,40.748954,1,0.648758824,1,4,6,19,0,Friday
13,2015-06-23 09:57:31+00:00,-73.97879028,40.76677704,-73.9862442,40.7458725,5,2.407775694,9,1,6,23,1,Tuesday
8.5,2010-02-08 12:19:37+00:00,-73.992338,40.730622,-73.972721,40.758221,1,3.485558692,12,0,2,8,0,Monday
13.7,2012-08-09 12:17:13+00:00,-73.984891,40.769314,-73.989604,40.730931,1,4.286420088,12,3,8,9,0,Thursday
8.5,2011-01-16 03:07:00+00:00,-74.005755,40.740463,-73.98037,40.749253,5,2.351304645,3,6,1,16,0,Sunday
7.5,2015-02-12 09:38:24+00:00,-73.99512482,40.76010132,-73.98626709,40.77213669,1,1.532137273,9,3,2,12,1,Thursday
4.9,2010-11-09 06:56:00+00:00,-73.976657,40.75182,-73.990708,40.750923,1,1.187790253,6,1,11,9,0,Tuesday
9.7,2012-05-29 05:12:53+00:00,-74.008374,40.720834,-73.977585,40.75193,1,4.322643452,5,1,5,29,0,Tuesday
12.5,2014-10-09 01:06:10+00:00,-73.986831,40.747747,-73.991409,40.715867,2,3.565820231,1,3,10,9,0,Thursday
5,2013-05-20 15:15:00+00:00,-73.97712,40.745432,-73.974743,40.750415,6,0.589156087,15,0,5,20,0,Monday
7.3,2010-06-10 10:01:31+00:00,-73.974914,40.751661,-73.981833,40.737164,1,1.714140804,10,3,6,10,0,Thursday
7.7,2009-09-01 10:47:00+00:00,-73.979333,40.742212,-73.993858,40.751518,1,1.602491948,10,1,9,1,0,Tuesday
8.5,2014-12-21 01:58:02+00:00,-73.996418,40.732352,-73.977412,40.746833,2,2.270868079,1,6,12,21,0,Sunday
5.7,2009-04-07 10:03:00+00:00,-73.955878,40.76737,-73.967555,40.763067,1,1.093636058,10,1,4,7,0,Tuesday
16,2012-11-03 21:58:00+00:00,-73.981145,40.774175,-73.985245,40.729167,1,5.016563664,21,5,11,3,0,Saturday
37.47,2010-03-12 09:40:00+00:00,-73.862687,40.768982,-73.986057,40.754168,1,10.52031622,9,4,3,12,1,Friday
11.7,2009-05-13 19:18:00+00:00,-73.947483,40.77117,-73.98988,40.73697,1,5.216820548,19,2,5,13,1,Wednesday
10.1,2010-03-12 15:17:55+00:00,-73.982596,40.751014,-73.999047,40.722874,1,3.422274765,15,4,3,12,0,Friday
7.3,2010-01-06 07:05:00+00:00,-74.003558,40.726427,-73.981793,40.757147,5,3.876946192,7,2,1,6,1,Wednesday
49.57,2010-07-04 17:10:17+00:00,-73.787044,40.641077,-73.786471,40.641836,1,0.097263821,17,6,7,4,1,Sunday
4.5,2012-08-05 05:32:58+00:00,-74.002515,40.719872,-73.994063,40.721043,1,0.72409414,5,6,8,5,0,Sunday
4,2013-01-09 23:05:15+00:00,-73.98316,40.735692,-73.986872,40.739433,1,0.520433121,23,2,1,9,0,Wednesday
19,2014-03-22 12:22:00+00:00,-73.982608,40.772337,-73.95504,40.745817,1,3.753311874,12,5,3,22,0,Saturday
8.5,2010-07-04 20:20:27+00:00,-73.985613,40.762795,-73.969266,40.797898,1,4.138844779,20,6,7,4,0,Sunday
5,2013-10-20 00:52:00+00:00,-74.00542,40.739482,-74.002707,40.733577,1,0.695256331,0,6,10,20,0,Sunday
6.5,2010-01-14 07:57:54+00:00,-74.008141,40.738943,-73.987765,40.752772,1,2.304568089,7,3,1,14,1,Thursday
7,2014-01-02 21:04:25+00:00,-73.995105,40.732125,-74.008402,40.738292,1,1.313556365,21,3,1,2,0,Thursday
